IOC_type,Value,Source_feed,Confidence_Additional_info,Last_modified_date
url,hxxps://sheeetss-99b3.sbretasaheliba.workers[.]dev/eceed689-accf-409d-abce-a5d5d19f1907,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/894324f0-9d21-41cb-8ff4-17f0bdb6b073,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://bitter-glitter-3cd5.epd5tuee.workers[.]dev/e409a763-06d6-49c6-9955-c4c47a0938a0,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-inv-2f38.oednlakueupsap.workers[.]dev/d22c1863-2813-4b51-b73f-861e2d7cff9d,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-bird-906f.inlukbatehret.workers[.]dev/8f862a96-cff8-4bf6-b6e2-ffba5886dcc5,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/1b8c1640-3c11-4a3f-926b-d46ce9aa403f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shadoc-unit-d523.einureqbaftjc.workers[.]dev/4e72f732-c7ec-4ae5-a2a0-747e0cc962fe,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://id-dew-ad5f.gzklq0kj.workers[.]dev/dab46563-115d-428a-bf18-f71a032b34b3/,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://crownjul-dreasm-7206.olinltjsacnrai.workers[.]dev/64401737-c163-4eb3-99e7-5b96275ab9e5,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/7c5a36c7-a596-4ae6-bd57-9b6baa3f254b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hycloud-c6f3.ylunndoiclrdaa.workers[.]dev/c677b474-120b-42f6-85ee-9e0164a1c145,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://assets-wind-7719.coralcleary.workers[.]dev/af5549b2-b9cb-4568-8525-f7c97168b459,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://reconnec-tree-fb13.aybnmmtiluah.workers[.]dev/189d743c-4bcb-48d5-b8dd-15bfac1c335a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/29bcf752-1c0f-4774-a446-f5144e4f3af4,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://projeeect-sunset-27f3.citlaliheck.workers[.]dev/b81d764f-bbf8-4f40-8050-6f2b01b63f58,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloicel-8251.uckldadoaierbex.workers[.]dev/6c43e585-df4a-4c05-bc91-f7c0c890a6c7,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shared-grass-549a.uriahmontague.workers[.]dev/745c4e01-ca3c-436e-9a15-df1e1be662a1,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-sunset-c81b.debra1027.workers[.]dev/f31b3790-03cf-40c0-8a0d-55a00a2212d2,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/b2f6671d-1411-465f-a22c-0ab52f4917a5,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouuds-haze-bca9.esalasaimr-c19.workers[.]dev/3c7b2bf4-780a-49bd-85be-887682e67f38,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://d0ocs-ow-9c42.nganarxnksoroo.workers[.]dev/dfa575b2-05a3-411b-b63e-01f0ffed537c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-sunset-c81b.debra1027.workers[.]dev/3e00d34a-7347-45f5-b8ee-7ec284a89e93,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://dooc-dar-b916.slrheeibtuebsid.workers[.]dev/dc019eac-6ad2-4290-913d-026d2db69e3d,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://gentle-feather-d68f.ansley1024.workers[.]dev/fd3f5757-4c68-4f03-91b6-d58d1afd8154,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://crdoc-term-8097.kasrhienddnhasae.workers[.]dev/94f0814b-3af9-4b99-85b6-930c70b49d39,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/fdcda606-b529-401e-849f-548b69aed694,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://share-field-7570.yralecaeaghnrsn.workers[.]dev/119ed671-c11b-435c-959a-170c79926e67,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shared-grass-549a.uriahmontague.workers[.]dev/b3e724eb-8d50-43b2-aaeb-cc07cf76fea3,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://assets-wind-7719.coralcleary.workers[.]dev/f4ff903d-927d-48c6-87f7-884cde965420,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://reconnec-tree-fb13.aybnmmtiluah.workers[.]dev/c8c03c8f-9b58-4759-a273-29b73ae5ba32,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/89b4d2e4-f197-4895-8a68-f1ee1e9430b5,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-sunset-c81b.debra1027.workers[.]dev/d6a32c43-eac4-4fe1-88a2-06b51a5a5621,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/9b539a97-e767-4614-a606-f41140edbd86,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/5733ea24-0df6-4e7d-9317-f46c7869a8d1,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://dry-scene-66f4.so3yeui8.workers[.]dev/811ca1b4-d3ec-498c-ad13-7f1405a21417,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloude-15e5.karsonjacobsen.workers[.]dev/25e24035-7395-4857-88eb-54d519907d88,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/b0fab656-1a68-4e26-a0eb-93ef786f431d,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://drecloud-1fce.eteispafntejrntan.workers[.]dev/d9f2d4ad-e3ec-4f46-8a4a-1487bc3d2080,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloude-15e5.karsonjacobsen.workers[.]dev/21c286ad-b18f-4d22-bdf5-aa9d39ee90b6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://crimson-cell-4c00.9kgfjtlv.workers[.]dev/da6d288a-8b18-4626-bd11-e232a258cc49,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://proposal-ce2a.cullen1015.workers[.]dev/cbb08895-16fe-4300-aacc-2638f126152b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://greg-56e7.lleabtiswhe.workers[.]dev/3e742ebf-9416-4f91-bce9-221e98b5775e,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://bitter-glitter-3cd5.epd5tuee.workers[.]dev/c0264ab2-2429-428b-9ed2-8fd5e9aff90f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://run-sun-a3dc.santanaharmon.workers[.]dev/9da0850c-a6d1-4d9d-9fa8-20f0cc23886a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://projeeect-sunset-27f3.citlaliheck.workers[.]dev/1d3cf438-e74a-4d1c-9432-fb02281687a6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-frog-f374.yralecaeaghnrsn.workers[.]dev/56e955ce-63f4-4938-90f5-ae6b51e08f4c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheetrm-1c7f.krystengraff.workers[.]dev/a5a7dd26-cbd0-4456-bc7e-b3d7ebadd9dc,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://geea-d27e.elrtuearsddecul.workers[.]dev/bfba1491-743e-41c4-8231-835875b3642f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/ce87a93e-410c-4d0c-96e9-abb96e73e3d9,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/639f3642-f07d-4d90-8d5b-8bbabcd6109f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/adbd0471-177b-4bdf-a0ba-61f49311065b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/d335376e-5561-4c80-af74-a40c411a44b8,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://assets-wind-7719.coralcleary.workers[.]dev/7251f793-17f4-472c-8cf2-e325042daf8b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/9d1953b9-4577-4b17-aa91-8f1ee62251e6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-meadow-3eab.iywxz2kh.workers[.]dev/e2020a1c-311b-4bb4-925a-5c83ed22efa3,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloicel-8251.uckldadoaierbex.workers[.]dev/93db155e-9c1f-4882-be89-5c02611dbd8c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shared-grass-549a.uriahmontague.workers[.]dev/7a0ffbb2-3c8b-4e5f-84b0-294064fcc979,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/289bce83-508e-4eca-9a64-621511911b28,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/d1e68cae-52d5-484c-acfc-280a0d12b353,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/e1a22358-25ed-4655-b5b8-7e9a02b93c18,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://dark-river-79b4.jamar1026.workers[.]dev/06690d8e-a879-4af4-a671-7ed052bf6380,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://inv-shee-0d26.ieislnqveulte.workers[.]dev/fde3d66d-7320-447d-99a9-86b04f4728c3,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://recore-3b5e.ilimamecasm.workers[.]dev/2e66de64-89d0-4821-b20a-e780a6e6182f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://inv-shee-0d26.ieislnqveulte.workers[.]dev/d9ee74cd-7638-4a05-8da8-bb31ca15f6b6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-scene-ed7a.emiliafalk.workers[.]dev/4c1aea24-98d9-4e23-8682-9ba59332e6ee,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/8ce1c84d-6025-4fba-8b40-de3ed3e1d6bd,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloudl-191c.aoapuulz.workers[.]dev/4207250e-a1a9-4bb6-bbf7-eb3005012a0f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/df083071-dff7-4fa0-8026-3c587fbbed9e,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shared-grass-549a.uriahmontague.workers[.]dev/12b5d1f5-b6fd-431b-ae9e-7e58c9ca42b3,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://run-sun-a3dc.santanaharmon.workers[.]dev/234f98b8-6bf1-4033-a65d-37db50ba3dba,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-sunset-c81b.debra1027.workers[.]dev/d784ee4c-be47-4622-a4a8-c45779593160,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/06cf5920-83b8-4ff8-a16b-818e5828e424,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://enjucm-6424.anotudhoeah.workers[.]dev/cb6eb8f0-f0ed-47bc-98c0-6311b76ee505,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://aged-sunset-c81b.debra1027.workers[.]dev/9034776d-9021-4f11-b66b-d85cfcc0eb44,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://wood-82c2.jayden1077.workers[.]dev/ba63c514-2694-4e28-949f-20d38fb47872,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://nuclo-b1bb.laseiphnel.workers[.]dev/a8e48969-83c4-4f0d-b0cc-1a17526a4a7c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/aaee3e71-4e56-44fd-8ab3-0cd5ad72fae4,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/408e1ded-12fc-4946-95f6-8fa7a1169be6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://crimson-cell-4c00.9kgfjtlv.workers[.]dev/64dd0d3c-8950-4fdf-8e8f-2b0f727dab1a/,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shared-grass-549a.uriahmontague.workers[.]dev/18a062d5-a2da-4480-81a6-4005f6b99589,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-inv-2f38.oednlakueupsap.workers[.]dev/189856c9-0caf-449e-b734-20434cd855fa,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/228f7f79-0fc1-4803-b397-b090866f23b9,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/012198a4-cc61-4241-bea6-578471d16261,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/a38fcf23-3a5b-4e2b-a783-ee6134e31b72,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/8662a007-cfb0-40d3-ae28-739e80b84d42,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://wood-82c2.jayden1077.workers[.]dev/47e8706a-153a-419e-99dc-e2f235d974af,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/3182e853-cdc0-496c-97df-4af4d3bfd69f,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/691a41da-781c-4128-87ac-c1105458e1b9,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://d0ocs-ow-9c42.nganarxnksoroo.workers[.]dev/354a7bef-c7ed-4978-911c-9ec25177a4ff,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloud-base-3540.jalincrowe.workers[.]dev/f7a79203-28e6-4ac5-9001-864345bc9a2a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/aab7a3ef-35e1-455a-9145-551b91d11e9b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://crownjul-dreasm-7206.olinltjsacnrai.workers[.]dev/edac7290-8a89-4d39-b856-b63973ef1158,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-scene-ed7a.emiliafalk.workers[.]dev/a2559b0c-935e-417d-a97a-e2cd97904f80,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://assets-wind-7719.coralcleary.workers[.]dev/e7780439-a4fb-49e0-a22f-d70a0d5c0dd0,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/51439eaa-60ef-4856-a6df-15be547b38cc,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://basedbar-df19.joanapatterson.workers[.]dev/61d7f5c4-19f1-43d7-8a74-da1c3a1b3206,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://frosty-document-5022.dscgs8xo.workers[.]dev/e19f9be9-dc80-40ea-b3b4-7848a4b0eaec,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/5e1307b2-3a41-4973-83eb-b3ac0e23a01b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheetg-a014.tyron1133.workers[.]dev/9f0dd646-13a7-46ee-ab51-df0dbc82a292,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/1f30519f-9a76-4345-83d9-fc4a7593763c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://dooocss-5d06.uerupmmllyd.workers[.]dev/38d73e8d-7a20-45c0-b820-2a67e94f8774,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://shadoc-unit-d523.einureqbaftjc.workers[.]dev/d006ee52-038e-4762-afca-b09a1d9c3b6a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orange-math-f65b.naacraleindir.workers[.]dev/4dcc7de4-d099-47b4-8f09-1a45a272116a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://geea-d27e.elrtuearsddecul.workers[.]dev/2dfaa3d7-4308-422c-9b23-65675a5004c0,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/f2171a83-f17c-4247-a965-52a33a8781ae,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://undec-ab94.djuleircendku.workers[.]dev/bb6e84cd-4487-40be-9e7c-a9e1283ddd43,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheetg-a014.tyron1133.workers[.]dev/fd6d74a3-eb92-4e1a-9c96-15179ea2e0a4,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orange-math-f65b.naacraleindir.workers[.]dev/a0526083-3894-4828-ad5a-02de4bbbacfa,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/bc4125c6-b86e-4100-b87a-c19569eea4b7,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/586d8a01-2516-47ca-9968-52339b77ced2,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-cake-4525.teairncakli.workers[.]dev/a83f0a68-aff0-4d0c-b52b-b6d7f9ef7bef,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://omudipe-3e72.itrlcuvapioelcr.workers[.]dev/5ab3b2bc-78fd-4d52-9e13-eec51402571b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloicel-8251.uckldadoaierbex.workers[.]dev/e8c56dd4-9f28-408c-bd0a-bc3310bce548,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://hero-thunder-ef0c.lexiegamboa.workers[.]dev/04eac816-1e20-4c60-a3b3-995ba697b073,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://coreplesk-cake-7dbf.leacshlenmmdgza.workers[.]dev/6d77a4ee-1135-4843-a350-5ec85cb076e2,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheets-term-2b6f.amariruth.workers[.]dev/b015f3c3-b62b-400d-8bd4-738d8a57e527,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/91a4bb07-602d-4b1e-a113-ba6e03a556de,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://project-base-4b4d.tierfaitneuro.workers[.]dev/06e13856-2092-4f30-a158-a37c9f3a1182,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://core-bonus-3844.caileymcclendon.workers[.]dev/4b64574a-623c-40bb-ad8d-1aa295995d09,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://d0ocs-ow-9c42.nganarxnksoroo.workers[.]dev/ed2221ad-c2f5-490a-98f2-4ab4d42a23e5,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://drecloud-1fce.eteispafntejrntan.workers[.]dev/173f0433-7ca6-4535-b706-92d31b6c2acd,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/5a15e58c-f9cb-4e75-ba5f-69826d75cc55,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouuds-haze-bca9.esalasaimr-c19.workers[.]dev/65c06b3a-3cd3-4842-b80c-19fc59a9820a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://frosty-document-5022.dscgs8xo.workers[.]dev/76eae39f-95a1-42f3-9435-d67c7f7093b4,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheetg-a014.tyron1133.workers[.]dev/2d6274b7-fd1d-45bb-a1aa-93bcd70dae51,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-cake-4525.teairncakli.workers[.]dev/b9fb9f6a-7ab1-4cbe-bade-42d7a26ae4f1,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sharedsing-2723.emmalopes.workers[.]dev/134423f1-a36e-4458-bfe1-e1abed0e383b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://filrem-clouds-f600.larerercgbanelu.workers[.]dev/84cd4d2d-3208-477e-8d3a-dc2480f0f7e3,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://green-shared-211d.ecormllhoi.workers[.]dev/5a8c1871-9762-45e0-acd9-cbc3e656eb86,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://sheetg-a014.tyron1133.workers[.]dev/b4d03f80-1d67-410d-9261-537e0bd1bdb8,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://coreplesk-cake-7dbf.leacshlenmmdgza.workers[.]dev/a1d4ac9b-8868-4f86-8429-3adee3d20884,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://d0ocs-ow-9c42.nganarxnksoroo.workers[.]dev/6f353dd8-25c2-4761-9490-a2586c32a3b4,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloud-new-grass-82b7.ptakptasyenlki.workers[.]dev/db1b4734-9d82-44c1-8b15-d1daf79e85e1,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloicel-8251.uckldadoaierbex.workers[.]dev/f12618e8-437b-47dc-ab0e-335b672b5af7,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-inv-2f38.oednlakueupsap.workers[.]dev/25c512af-49eb-4a36-afae-bbfa901ef70b,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://run-sun-a3dc.santanaharmon.workers[.]dev/07bd3b35-1c25-4993-824c-b706e7fe3240,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://bitter-glitter-3cd5.epd5tuee.workers[.]dev/714c82b8-3988-4333-bb16-6168a774f2fb,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://orebu-cloud-3bde.lwvemrlaensi.workers[.]dev/1319bff0-3d15-476e-9dca-48884b39cffa,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloicel-8251.uckldadoaierbex.workers[.]dev/d2d81e19-1edc-4dbf-9017-2e0520c5a86a,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://project-base-4b4d.tierfaitneuro.workers[.]dev/2f3067d6-3a78-4f21-926d-809f58864ec2,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://bitter-glitter-3cd5.epd5tuee.workers[.]dev/d6f17b60-2e67-41fa-8069-337f66f3030c,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouds-ocd-87e8.nswoadaas.workers[.]dev/f0f0ce83-3700-40a8-9fe4-6f18bea82ce6,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://clouddd-1d8c.eleutamdcdla.workers[.]dev/66120a26-8318-4698-8f92-ba810c4ac707,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://cloud-base-3540.jalincrowe.workers[.]dev/49c32f22-84e7-4609-9791-f1d77c221363,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
url,hxxps://projeeect-sunset-27f3.citlaliheck.workers[.]dev/c7c45b36-e1a7-41d5-a4e3-205fcb10cc41,Netskope Threat Labs,Phishing | CloudflareWorkers,2026-08-05
